181;223;163;158;land;false;plains;1
182;116;254;226;land;false;marsh;1
183;231;239;239;land;false;hills;1
184;175;170;176;land;false;plains;1
185;77;232;224;land;false;plains;1
186;210;188;218;land;false;plains;1
187;249;119;155;land;false;plains;1
188;250;136;226;land;false;forest;1
189;254;188;208;land;false;hills;1
190;169;201;146;land;false;hills;1
191;196;213;175;land;false;plains;1
192;181;237;201;land;false;plains;1
193;202;152;187;land;false;marsh;1
194;111;194;206;land;false;plains;1
195;162;209;200;land;false;mountain;1
196;237;153;243;land;false;mountain;1
197;238;216;91;land;false;hills;1
198;238;120;212;land;true;marsh;1
199;200;237;147;land;false;plains;1
200;132;233;199;land;false;plains;1
201;243;220;52;land;false;hills;1
202;110;197;231;land;false;plains;1
203;242;199;191;land;false;hills;1
204;192;253;110;land;false;marsh;1
205;63;205;253;land;false;hills;1
206;232;128;143;land;true;marsh;1
207;238;221;119;land;false;hills;1
208;187;211;122;land;false;plains;1
209;165;169;218;land;false;plains;1
210;208;180;175;land;false;marsh;1
211;243;173;218;land;false;marsh;1
212;184;134;218;land;false;marsh;1
213;245;104;232;land;false;mountain;1
214;225;233;212;land;false;hills;1
215;188;176;228;land;false;marsh;1
216;252;147;242;land;false;hills;1
217;178;238;219;land;false;hills;1
218;213;118;204;land;false;plains;1
219;202;189;118;land;false;marsh;1
220;196;217;150;land;false;plains;1
221;220;181;107;land;false;plains;1
222;230;229;112;land;false;plains;1
223;228;241;56;land;false;urban;1
224;120;212;191;land;false;plains;1
225;155;186;227;land;false;plains;1
226;247;249;203;land;false;plains;1
227;106;228;186;land;false;mountain;1
228;173;166;238;land;true;marsh;1
229;198;241;62;land;false;plains;1
230;207;182;190;land;true;marsh;1
231;228;184;193;land;false;hills;1
232;250;181;107;land;false;plains;1
233;195;195;186;land;false;marsh;1
234;251;195;191;land;false;plains;1
235;151;155;213;land;true;marsh;1
236;203;159;182;land;false;plains;1
237;161;163;178;land;false;marsh;1
238;237;127;150;land;false;marsh;1
239;184;234;88;land;false;marsh;1
240;136;235;214;land;false;hills;1
241;222;203;239;land;false;hills;1
242;214;140;147;land;false;mountain;1
243;204;114;234;land;false;mountain;1
244;252;187;138;land;false;hills;1
245;174;213;145;land;false;mountain;1
246;82;249;215;land;false;hills;1
247;212;247;49;land;false;plains;1
248;142;192;175;land;true;plains;1
249;97;243;161;land;false;hills;1
250;61;236;213;land;false;marsh;1
251;248;92;253;land;false;hills;1
252;214;207;211;land;false;marsh;1
253;163;146;245;land;false;marsh;1
254;247;2;254;land;true;mountain;1
255;247;96;210;land;false;plains;1
256;107;153;242;land;false;plains;1
257;122;174;228;land;false;urban;1
258;205;242;223;land;false;plains;1
259;203;208;168;land;false;hills;1
260;143;147;215;land;false;hills;1
261;234;189;215;land;false;plains;1
262;235;197;225;land;false;hills;1
263;176;211;192;land;false;hills;1
264;244;215;206;land;true;hills;1
265;235;241;98;land;false;plains;1
266;128;167;208;land;false;hills;1
267;223;228;60;land;false;mountain;1
268;205;183;174;land;true;forest;1
269;231;174;115;land;false;mountain;1
270;205;131;239;land;false;plains;1
271;241;165;218;land;false;mountain;1
272;174;235;185;land;true;marsh;1
273;250;177;187;land;false;mountain;1
274;231;227;212;land;false;plains;1
275;130;161;222;land;false;plains;1
276;201;157;186;land;false;plains;1
277;194;191;174;land;false;mountain;1
278;185;110;223;land;true;marsh;1
279;247;155;166;land;false;plains;1
280;218;248;241;land;false;mountain;1
281;193;178;243;land;false;marsh;1
282;216;231;149;land;false;mountain;1
283;180;69;254;land;false;plains;1
284;221;244;226;land;false;forest;1
285;172;179;155;land;false;plains;1
286;160;207;238;land;false;plains;1
287;239;129;232;land;true;urban;1
288;252;204;235;land;false;hills;1
289;199;239;84;land;false;hills;1
290;238;205;109;land;false;hills;1
291;97;238;205;land;false;marsh;1
292;117;183;236;land;false;plains;1
293;145;225;244;land;true;plains;1
294;186;194;165;land;false;mountain;1
295;236;190;112;land;false;marsh;1
296;148;167;191;land;true;marsh;1
297;150;245;106;land;true;plains;1
298;254;131;242;land;false;marsh;1
299;206;111;197;land;false;marsh;1
300;169;202;249;land;true;marsh;1
301;59;233;230;land;false;marsh;1
302;221;70;244;land;true;marsh;1
303;184;254;205;land;false;marsh;1
304;179;216;107;land;false;plains;1
305;101;238;221;land;false;plains;1
306;210;192;128;land;false;plains;1
307;202;136;215;land;false;hills;1
308;192;173;182;land;false;plains;1
309;243;102;222;land;false;plains;1
310;251;92;243;land;false;hills;1
311;96;251;170;land;false;hills;1
312;154;208;244;land;false;forest;1
313;215;105;186;land;false;marsh;1
314;248;221;33;land;false;plains;1
315;142;139;239;land;false;marsh;1
316;206;222;136;land;false;marsh;1
317;193;150;200;land;false;hills;1
318;227;96;218;land;true;marsh;1
319;122;164;245;land;false;marsh;1
320;194;122;232;land;true;plains;1
321;213;161;198;land;false;plains;1
322;165;250;222;land;false;mountain;1
323;149;164;195;land;false;plains;1
324;192;241;162;land;false;hills;1
325;219;189;171;land;false;hills;1
326;218;241;77;land;false;marsh;1
327;115;199;243;land;false;plains;1
328;191;211;223;land;false;plains;1
329;194;185;166;land;false;urban;1
330;93;239;177;land;false;plains;1
331;183;174;185;land;false;plains;1
332;122;248;134;land;false;marsh;1
333;254;233;19;land;false;marsh;1
334;192;244;207;land;false;plains;1
335;166;251;201;land;false;marsh;1
336;199;155;171;land;false;plains;1
337;177;186;138;land;false;mountain;1
338;42;253;241;land;false;marsh;1
339;142;215;216;land;false;hills;1
340;203;124;252;land;false;marsh;1
341;201;242;59;land;false;hills;1
342;180;127;239;land;false;marsh;1
343;243;205;68;land;false;plains;1
344;57;216;251;land;false;marsh;1
345;221;99;220;land;false;forest;1
346;234;45;224;land;false;plains;1
347;208;247;228;land;false;plains;1
348;227;240;34;land;false;hills;1
349;225;242;250;land;false;hills;1
350;239;49;233;land;false;plains;1
351;154;195;189;land;true;plains;1
352;155;217;132;land;false;marsh;1
353;212;161;221;land;false;marsh;1
354;231;75;243;land;false;plains;1
355;116;186;224;land;false;plains;1
356;159;158;217;land;false;marsh;1
357;231;222;163;land;true;marsh;1
358;235;171;131;land;false;marsh;1
359;164;213;138;land;false;plains;1
360;152;212;202;land;false;forest;1
361;177;227;200;land;false;plains;1
362;164;182;197;land;false;plains;1
363;172;171;189;land;false;hills;1
364;165;191;181;land;true;marsh;1
365;201;114;248;land;false;urban;1
366;157;253;102;land;false;plains;1
367;220;247;80;land;false;plains;1
368;79;206;233;land;false;mountain;1
369;186;115;243;land;false;marsh;1
370;197;253;84;land;false;hills;1
371;245;176;150;land;false;forest;1
372;251;212;60;land;false;plains;1
373;225;236;163;land;false;plains;1
374;237;196;78;land;false;hills;1
375;235;175;159;land;false;plains;1
376;66;193;246;land;false;hills;1
377;142;254;240;land;false;hills;1
378;122;236;211;land;false;hills;1
379;194;170;248;land;false;hills;1
380;155;161;193;land;false;plains;1
381;206;222;134;land;false;plains;1
382;252;44;246;land;true;marsh;1
383;212;164;217;land;false;hills;1
384;215;112;204;land;false;marsh;1
385;225;155;180;land;true;plains;1
386;170;150;244;land;true;plains;1
387;160;198;202;land;false;plains;1
388;169;217;245;land;false;marsh;1
389;196;198;127;land;false;plains;1
390;246;163;169;land;false;urban;1
391;223;234;178;land;false;hills;1
392;233;93;217;land;false;mountain;1
393;190;182;175;land;true;marsh;1
394;192;152;231;land;false;hills;1
395;188;192;241;land;false;marsh;1
396;240;233;251;land;false;plains;1
397;249;22;246;land;false;plains;1
398;249;88;208;land;false;mountain;1
399;157;248;97;land;false;plains;1
400;250;179;196;land;false;hills;1
401;198;152;230;land;true;marsh;1
402;188;139;185;land;false;marsh;1
403;177;134;229;land;false;hills;1
404;249;172;92;land;true;forest;1
405;191;206;203;land;false;hills;1
406;156;238;108;land;false;plains;1
407;154;205;194;land;false;marsh;1
408;221;53;240;land;false;mountain;1
409;183;240;227;land;false;plains;1
410;83;250;186;land;false;marsh;1
411;69;251;252;land;true;plains;1
412;238;79;216;land;false;mountain;1
413;207;205;137;land;false;forest;1
414;228;176;226;land;false;hills;1
415;187;183;236;land;false;marsh;1
416;144;247;249;land;false;plains;1
417;107;216;238;land;false;marsh;1
418;195;238;91;land;false;marsh;1
419;239;103;191;land;false;mountain;1
420;60;230;247;land;false;marsh;1
421;189;185;240;land;false;hills;1
422;82;215;209;land;false;mountain;1
423;171;250;113;land;true;hills;1
424;99;205;249;land;true;marsh;1
425;205;205;121;land;true;marsh;1
426;139;195;181;land;false;forest;1
427;169;198;170;land;false;marsh;1
428;250;192;209;land;false;forest;1
429;150;128;248;land;false;plains;1
430;207;85;253;land;false;plains;1
431;227;113;197;land;false;plains;1
432;143;194;189;land;false;plains;1
433;247;97;234;land;true;plains;1
434;254;165;103;land;false;hills;1
435;213;253;73;land;false;forest;1
436;163;206;244;land;false;hills;1
437;172;174;229;land;false;hills;1
438;168;159;229;land;false;marsh;1
439;213;91;234;land;false;hills;1
440;202;237;180;land;true;marsh;1
441;237;200;230;land;false;hills;1
442;159;232;242;land;false;plains;1
443;94;188;235;land;false;plains;1
444;239;128;194;land;false;urban;1
445;196;125;206;land;false;marsh;1
446;144;246;139;land;false;plains;1
447;248;214;80;land;false;marsh;1
448;243;203;228;land;false;mountain;1
449;106;207;220;land;false;marsh;1
450;187;237;246;land;false;forest;1
451;231;245;102;land;true;marsh;1
452;246;222;54;land;false;plains;1
453;172;184;210;land;true;marsh;1
454;246;172;163;land;true;marsh;1
455;248;254;13;land;false;hills;1
456;166;213;201;land;false;plains;1
457;186;123;244;land;false;hills;1
458;243;179;102;land;false;hills;1
459;230;117;245;land;false;hills;1
460;244;115;235;land;false;hills;1
461;161;238;214;land;false;marsh;1
462;169;222;230;land;false;plains;1
463;246;102;250;land;true;hills;1
464;234;217;131;land;true;forest;1
465;200;188;126;land;false;hills;1
466;146;223;245;land;false;hills;1
467;250;144;179;land;false;plains;1
468;105;224;243;land;true;plains;1
469;229;163;159;land;false;plains;1
470;230;171;119;land;true;hills;1
471;235;222;118;land;false;forest;1
472;251;182;114;land;false;mountain;1
473;182;228;111;land;true;marsh;1
474;249;93;182;land;false;marsh;1
475;247;48;245;land;false;marsh;1
476;239;207;177;land;true;marsh;1
477;164;217;121;land;false;plains;1
478;225;72;238;land;false;marsh;1
479;175;198;244;land;false;hills;1
480;230;220;95;land;false;marsh;1
481;253;142;196;land;true;marsh;1
482;205;217;224;land;false;marsh;1
483;246;95;230;land;false;plains;1
484;237;223;104;land;false;plains;1
485;92;201;230;land;false;hills;1
486;115;200;197;land;false;hills;1
487;148;245;185;land;false;marsh;1
488;172;217;153;land;true;hills;1
489;190;188;137;land;true;urban;1
490;244;148;234;land;false;hills;1
491;251;176;75;land;true;marsh;1
492;163;246;229;land;false;marsh;1
493;215;140;220;land;false;marsh;1
494;239;210;244;land;false;plains;1
495;196;171;200;land;false;hills;1
496;245;192;118;land;false;marsh;1
497;135;214;190;land;false;plains;1
498;236;118;166;land;false;hills;1
499;146;135;251;land;false;hills;1
500;201;251;73;land;false;urban;1
501;168;221;146;land;false;hills;1
502;227;111;223;land;false;plains;1
503;217;84;214;land;false;hills;1
504;248;115;232;land;false;mountain;1
505;222;123;183;land;false;forest;1
506;119;253;199;land;false;plains;1
507;197;234;85;land;false;marsh;1
508;170;115;242;land;false;plains;1
509;168;151;184;land;false;marsh;1
510;214;113;184;land;true;marsh;1
511;157;252;206;land;false;hills;1
512;113;200;211;land;false;plains;1
513;236;204;231;land;false;hills;1
514;178;199;200;land;false;hills;1
515;217;184;197;land;false;plains;1
516;209;221;196;land;false;marsh;1
517;189;181;223;land;true;plains;1
518;183;139;199;land;true;marsh;1
519;133;208;254;land;false;plains;1
520;177;192;225;land;false;hills;1
521;251;223;135;land;false;plains;1
522;225;236;175;land;false;plains;1
523;226;177;203;land;false;hills;1
524;199;200;205;land;false;marsh;1
525;232;170;120;land;true;marsh;1
526;129;233;228;land;false;plains;1
527;212;231;227;land;false;marsh;1
528;163;229;164;land;false;hills;1
529;178;205;212;land;false;hills;1
530;207;186;251;land;true;marsh;1
531;224;216;230;land;false;marsh;1
532;248;94;208;land;false;plains;1
533;238;228;40;land;true;forest;1
534;250;85;211;land;false;marsh;1
535;203;177;239;land;false;forest;1
536;124;252;249;land;false;hills;1
537;230;165;145;land;false;hills;1
538;203;230;231;land;false;plains;1
539;140;252;234;land;false;forest;1
540;68;229;222;land;false;forest;1
541;237;246;198;land;false;plains;1
542;189;242;178;land;false;plains;1
543;156;249;215;land;false;plains;1
544;178;223;230;land;false;plains;1
545;246;190;74;land;false;forest;1
546;235;209;254;land;true;forest;1
547;226;115;181;land;false;hills;1
548;213;187;164;land;false;marsh;1
549;201;244;157;land;true;marsh;1
550;241;214;124;land;false;plains;1
551;216;105;195;land;false;hills;1
552;249;191;161;land;false;marsh;1
553;246;182;143;land;false;plains;1
554;232;107;194;land;false;plains;1
555;252;247;140;land;false;hills;1
556;170;228;223;land;false;mountain;1
557;153;182;211;land;false;plains;1
558;195;216;197;land;false;hills;1
559;142;182;226;land;false;hills;1
560;99;190;254;land;false;marsh;1
561;89;160;253;land;false;hills;1
562;187;179;170;land;false;mountain;1
563;206;241;144;land;false;forest;1
564;196;107;224;land;true;marsh;1
565;198;150;183;land;false;hills;1
566;157;194;152;land;false;marsh;1
567;160;147;198;land;false;hills;1
568;168;211;123;land;false;marsh;1
569;181;180;249;land;false;plains;1
570;160;214;193;land;false;hills;1
571;230;165;119;land;false;plains;1
572;156;244;212;land;false;marsh;1
573;101;210;211;land;false;plains;1
574;248;140;196;land;false;plains;1
575;140;208;174;land;false;plains;1
576;201;160;188;land;false;hills;1
577;230;194;183;land;false;hills;1
578;176;209;240;land;false;hills;1
579;198;144;209;land;false;plains;1
580;133;192;215;land;false;mountain;1
581;254;74;247;land;false;forest;1
582;227;224;200;land;false;marsh;1
583;217;93;217;land;false;marsh;1
584;147;217;242;land;false;forest;1
585;126;236;234;land;false;hills;1
586;118;151;235;land;false;plains;1
587;217;197;154;land;false;plains;1
588;246;188;237;land;false;marsh;1
589;232;223;158;land;false;mountain;1
590;238;125;173;land;false;forest;1
591;189;103;248;land;false;mountain;1
592;162;183;242;land;false;plains;1
593;176;205;185;land;false;hills;1
594;245;103;188;land;false;marsh;1
595;108;201;252;land;false;marsh;1
596;213;167;250;land;false;plains;1
597;179;147;229;land;false;marsh;1
598;212;218;88;land;true;marsh;1
599;182;181;246;land;false;hills;1
600;160;216;183;land;false;plains;1
601;214;219;83;land;false;plains;1
602;168;251;88;land;false;plains;1
603;206;194;245;land;true;mountain;1
604;248;98;165;land;false;hills;1
605;212;172;168;land;true;marsh;1
606;140;122;245;land;false;urban;1
607;220;225;65;land;false;plains;1
608;216;202;89;land;false;hills;1
609;212;91;227;land;false;forest;1
610;138;120;251;land;false;plains;1
611;158;101;243;land;false;plains;1
612;193;173;137;land;false;mountain;1
613;167;240;249;land;false;hills;1
614;231;128;234;land;true;marsh;1
615;184;222;143;land;false;hills;1
616;186;113;253;land;false;mountain;1
617;229;193;101;land;false;hills;1
618;142;243;190;land;false;forest;1
619;214;245;74;land;false;hills;1
620;146;188;208;land;false;hills;1
621;228;189;146;land;false;plains;1
622;122;214;167;land;false;plains;1
623;173;122;219;land;false;hills;1
624;225;235;188;land;false;hills;1
625;227;244;119;land;false;hills;1
626;228;226;218;land;false;marsh;1
627;208;161;133;land;true;plains;1
628;249;212;86;land;false;plains;1
629;150;241;121;land;false;urban;1
630;253;116;137;land;true;marsh;1
631;111;153;247;land;true;marsh;1
632;242;182;247;land;false;hills;1
633;177;193;147;land;false;hills;1
634;245;200;99;land;false;plains;1
635;148;180;202;land;false;forest;1
636;237;128;218;land;false;hills;1
637;204;162;200;land;false;hills;1
638;153;216;179;land;false;marsh;1
639;162;254;235;land;false;mountain;1
640;243;103;206;land;false;plains;1
641;231;204;92;land;false;hills;1
642;136;231;178;land;false;plains;1
643;238;202;241;land;false;mountain;1
644;249;195;244;land;false;plains;1
645;191;254;118;land;false;plains;1
646;250;223;69;land;false;plains;1
647;195;250;158;land;false;hills;1
648;249;36;253;land;false;plains;1
649;216;222;231;land;false;plains;1
650;189;214;112;land;false;hills;1
651;181;184;175;land;false;marsh;1
652;66;226;240;land;false;mountain;1
653;15;239;250;land;false;mountain;1
654;205;221;121;land;false;forest;1
655;238;238;60;land;false;hills;1
656;134;175;249;land;false;forest;1
657;185;93;230;land;false;plains;1
658;212;174;120;land;false;plains;1
659;109;247;220;land;false;hills;1
660;127;186;236;land;true;marsh;1
661;177;151;202;land;false;marsh;1
662;250;188;207;land;false;plains;1
663;187;142;230;land;false;marsh;1
664;210;134;207;land;false;plains;1
665;132;234;247;land;false;urban;1
666;227;233;114;land;false;plains;1
667;251;73;231;land;false;marsh;1
668;219;203;144;land;false;marsh;1
669;177;210;165;land;false;plains;1
670;215;171;248;land;false;mountain;1
671;213;137;157;land;true;marsh;1
672;157;218;198;land;true;marsh;1
673;152;119;230;land;false;plains;1
674;216;196;95;land;false;hills;1
675;118;236;232;land;false;marsh;1
676;224;186;151;land;false;marsh;1
677;178;214;185;land;false;plains;1
678;253;244;136;land;false;forest;1
679;216;74;254;land;false;plains;1
680;198;232;142;land;false;mountain;1
681;232;247;183;land;false;urban;1
682;153;228;131;land;false;marsh;1
683;217;204;217;land;false;hills;1
684;221;201;174;land;false;plains;1
685;219;178;184;land;true;plains;1
686;247;180;124;land;false;forest;1
687;201;180;185;land;false;mountain;1
688;233;161;177;land;false;marsh;1
689;250;231;38;land;false;mountain;1
690;113;209;221;land;false;marsh;1
691;243;215;211;land;false;hills;1
692;191;241;78;land;false;forest;1
693;213;95;231;land;false;plains;1
694;155;162;202;land;false;forest;1
695;187;253;75;land;false;hills;1
696;225;129;186;land;true;hills;1
697;208;161;182;land;false;forest;1
698;109;237;223;land;true;forest;1
699;250;253;250;land;false;marsh;1
700;209;183;197;land;false;hills;1
701;208;121;204;land;false;mountain;1
702;233;176;121;land;false;plains;1
703;97;231;189;land;false;hills;1
704;210;238;244;land;false;mountain;1
705;167;233;181;land;false;plains;1
706;173;221;230;land;false;plains;1
707;142;225;220;land;false;plains;1
708;117;217;202;land;false;marsh;1
709;246;159;248;land;false;plains;1
710;250;125;133;land;false;marsh;1
711;132;239;158;land;false;plains;1
712;192;209;223;land;false;forest;1
713;254;145;192;land;false;urban;1
714;243;237;35;land;false;hills;1
715;248;183;190;land;true;plains;1
716;214;181;167;land;false;plains;1
717;233;217;141;land;false;urban;1
718;185;246;151;land;true;marsh;1
719;204;236;201;land;false;plains;1
720;231;156;151;land;true;marsh;1
721;221;250;30;land;false;forest;1
722;243;158;187;land;false;marsh;1
723;191;184;150;land;false;plains;1
724;184;246;252;land;false;plains;1
725;198;220;109;land;false;hills;1
726;211;232;121;land;false;forest;1
727;234;239;89;land;false;plains;1
728;109;144;248;land;false;forest;1
729;146;211;220;land;false;urban;1
730;75;199;234;land;false;forest;1
731;203;199;146;land;false;plains;1
732;110;230;186;land;false;mountain;1
733;196;208;146;land;true;marsh;1
734;250;37;233;land;false;hills;1
735;186;180;140;land;false;forest;1
736;216;224;137;land;false;marsh;1
737;195;151;214;land;false;plains;1
738;217;205;188;land;false;plains;1
739;211;156;187;land;false;mountain;1
740;242;144;136;land;false;marsh;1
741;174;171;170;land;false;hills;1
742;241;121;156;land;false;hills;1
743;205;103;204;land;false;marsh;1
744;198;211;173;land;false;plains;1
745;126;163;231;land;false;marsh;1
746;204;157;160;land;false;hills;1
747;139;115;248;land;false;marsh;1
748;215;173;175;land;false;hills;1
749;220;196;220;land;false;forest;1
750;106;221;227;land;false;hills;1
751;248;221;160;land;false;hills;1
752;238;151;196;land;false;plains;1
753;136;231;223;land;false;marsh;1
754;61;245;203;land;false;plains;1
755;212;213;230;land;false;plains;1
756;241;89;211;land;false;forest;1
757;224;221;180;land;false;plains;1
758;208;59;251;land;false;plains;1
759;139;236;156;land;false;mountain;1
760;142;214;176;land;false;hills;1
761;200;248;239;land;true;plains;1
762;153;235;128;land;false;mountain;1
763;200;86;216;land;false;plains;1
764;137;203;203;land;false;hills;1
765;235;80;192;land;false;hills;1
766;219;153;142;land;false;marsh;1
767;147;247;232;land;false;plains;1
768;154;214;148;land;true;marsh;1
769;253;75;177;land;true;marsh;1
770;193;253;214;land;false;plains;1
771;230;159;222;land;false;hills;1
772;238;215;84;land;false;mountain;1
773;105;235;204;land;false;plains;1
774;124;216;164;land;false;mountain;1
775;217;246;84;land;false;hills;1
776;111;236;214;land;true;marsh;1
777;166;205;235;land;false;forest;1
778;228;178;178;land;false;hills;1
779;173;183;210;land;true;plains;1
780;239;175;215;land;false;forest;1
781;212;88;213;land;false;hills;1
782;226;148;154;land;false;marsh;1
783;178;128;202;land;true;marsh;1
784;254;96;231;land;false;marsh;1
785;143;228;243;land;false;hills;1
786;235;243;137;land;false;forest;1
787;235;174;200;land;false;marsh;1
788;189;235;183;land;false;plains;1
789;173;242;187;land;true;marsh;1
790;250;241;176;land;false;mountain;1
791;237;242;39;land;false;hills;1
792;154;254;124;land;false;hills;1
793;122;203;202;land;false;forest;1
794;253;118;154;land;false;forest;1
795;226;135;190;land;false;mountain;1
796;212;231;79;land;false;hills;1
797;169;227;192;land;false;plains;1
798;211;67;236;land;false;forest;1
799;199;241;162;land;false;plains;1
800;224;212;89;land;false;hills;1
801;207;185;154;land;false;plains;1
802;161;231;116;land;false;forest;1
803;211;207;142;land;true;marsh;1
804;147;207;245;land;true;plains;1
805;152;207;233;land;true;plains;1
806;230;202;87;land;false;forest;1
